"id","tool_name","bleu_score","cosine_similarity","lsa_score"
734,"Turjuman","0.11609760692457873","0.32421978960735387","0.25706427389916"
730,"Turjuman","5.812438047841127e-103","0.19238511369063777","0.1097266230499913"
731,"Turjuman","0.11644991382756034","0.3475593838320077","0.23096563197719375"
735,"Turjuman","0.3474411952632304","0.5414299636863025","0.3989383280567674"
738,"Turjuman","4.3852454550402036e-204","0.1559124044168094","0.07510339342796589"
740,"Turjuman","0.2936766612511378","0.46074555853070526","0.3454933795761171"
743,"Turjuman","0.38659905710631937","0.4659890971231106","0.3742879092686348"
742,"Turjuman","0.2795050800085974","0.44298644179079744","0.33338770118334743"
741,"Turjuman","0.14835032689628566","0.34899013017616787","0.22211420318541755"
744,"Turjuman","0.13491118205205874","0.26613398344146805","0.18065889888130426"
745,"Turjuman","0.28376659687018363","0.47989784310035666","0.3378105798138936"
746,"Turjuman","8.431669557230896e-103","0.17919824392432784","0.11868074620205284"
747,"Turjuman","0.31203659862848343","0.37620291505702363","0.262750883263043"
748,"Turjuman","0.1685432164767191","0.1895116523072214","0.14687329654862127"
749,"Turjuman","0.12802949542045203","0.1601298256144249","0.12036058400716766"
750,"Turjuman","0.19092156150460343","0.44268264620310976","0.3005506328719397"
751,"Turjuman","4.095008957093378e-204","0.05487258276218212","0.027445609538707432"
752,"Turjuman","7.484695965469263e-103","0.24901444942674278","0.13293905276241882"
753,"Turjuman","0.11828820967124762","0.26236588816104023","0.17205672597236113"
754,"Turjuman","0.18392228045038223","0.3140523918143874","0.21094483160872415"
755,"Turjuman","0.4205715601156108","0.678189593397046","0.5247502884214212"
756,"Turjuman","0.28404174646388836","0.3951037737480428","0.28823359392185255"
757,"Turjuman","0.23550928411999794","0.36468223250294995","0.25493204271372427"
758,"Turjuman","0.22706285140461752","0.3917296681053756","0.25562248082061534"
759,"Turjuman","0.4316459564767187","0.5621207918507398","0.4185976988840383"
760,"Turjuman","3.48617256234878e-204","0.09974596268182058","0.04908259294847096"
761,"Turjuman","0.2872305839090394","0.4459587206098991","0.31882310805016983"
762,"Turjuman","0.34693798178464863","0.550711292438386","0.38902988054612303"
763,"Turjuman","0.4260503274770303","0.4232523692701991","0.3686980501247407"
764,"Turjuman","0.2937353469772178","0.28866263915571616","0.23643027005487433"
765,"Turjuman","4.706823078295301e-103","0.17272820960128832","0.10000783895666443"
